TEXTURE AT STRAIN =    0.0500
   1.106   1.158   0.761  <-- length of phase ellipsoid axes
  -27.62    2.38  -10.19  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
  120.78   38.69 -120.40   0.0003500
