TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   98.35  130.40   68.22  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
  130.00   89.99 -130.00   0.0003500
TEXTURE AT STRAIN =    0.0500
   1.148   1.148   0.735  <-- length of phase ellipsoid axes
  126.46    0.01    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
  130.00   89.98 -129.45   0.0003500
