TEXTURE AT STRAIN =    0.8000
   2.809   2.821   0.103  <-- length of phase ellipsoid axes
  -18.95    0.34    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
  144.69   50.74 -139.26   0.0003500
