TEXTURE AT STRAIN =    0.3500
   1.027   1.062   0.916  <-- length of phase ellipsoid axes
    2.24    8.04   77.39  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
  169.85   51.85 -126.72   0.0016500
