TEXTURE AT STRAIN =    0.4000
   1.668   2.658   0.200  <-- length of phase ellipsoid axes
  121.35    1.77   12.97  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
   99.76    1.83 -100.05   0.0003500
