TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -166.42   88.09  118.06  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
  100.00   56.24 -100.00   0.0003500
TEXTURE AT STRAIN =    0.0500
   1.126   1.157   0.746  <-- length of phase ellipsoid axes
  -21.66    1.48   -3.30  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
  103.54   56.81 -109.36   0.0003500
